order_id,order_date,gross_amount,commission_fee,transaction_fee,shipping_subsidy,refund_flag,refund_amount,net_amount
ORD0019073,2026-01-31,173.96,6.15,2.81,5.2,0,0.0,170.2
ORD0019074,2026-01-31,357.96,16.49,6.3,4.29,0,0.0,339.46
ORD0019075,2026-01-31,141.67,5.0,1.94,6.62,0,0.0,141.35
ORD0019076,2026-01-31,75.73,2.47,1.35,2.14,0,0.0,74.05
ORD0019077,2026-01-31,92.59,2.55,1.7,7.0,0,0.0,95.34
ORD0019078,2026-01-31,81.32,1.72,1.16,9.28,0,0.0,87.72
ORD0019079,2026-01-31,169.93,5.29,2.21,6.82,1,155.61,13.64
ORD0019080,2026-01-31,312.4,9.52,5.61,5.79,0,0.0,303.06
ORD0019081,2026-01-31,22.72,0.93,0.23,4.86,0,0.0,26.42
ORD0019082,2026-01-31,400.13,12.1,6.42,6.99,0,0.0,388.6
ORD0019083,2026-01-31,38.37,0.77,0.69,9.89,0,0.0,46.8
ORD0019084,2026-01-31,444.69,15.32,8.72,6.78,0,0.0,427.43
ORD0019085,2026-01-31,447.81,16.22,7.43,1.27,0,0.0,425.43
ORD0019086,2026-01-31,217.63,7.89,2.66,0.49,0,0.0,207.57
ORD0019087,2026-01-31,215.0,5.22,4.0,0.9,0,0.0,206.68
ORD0019088,2026-01-31,196.71,6.81,3.01,0.03,0,0.0,186.92
ORD0019089,2026-01-31,220.52,4.73,4.17,7.52,0,0.0,219.14
ORD0019090,2026-01-31,141.74,5.49,1.44,3.93,0,0.0,138.74
ORD0019091,2026-01-31,316.47,12.04,5.26,2.33,1,8.86,292.64
ORD0019092,2026-01-31,406.85,16.05,6.58,6.23,0,0.0,390.45
ORD0019093,2026-01-31,124.25,3.56,1.42,8.89,0,0.0,128.16
ORD0019094,2026-01-31,249.96,7.25,4.67,0.42,0,0.0,238.46
ORD0019095,2026-01-31,416.25,9.82,5.6,2.15,0,0.0,402.98
ORD0019096,2026-01-31,205.45,7.35,2.25,2.03,0,0.0,197.88
ORD0019097,2026-01-31,211.71,5.16,4.05,0.54,0,0.0,203.04
ORD0019098,2026-01-31,324.81,13.13,5.75,1.23,0,0.0,307.16
ORD0019099,2026-01-31,209.89,5.33,2.38,3.29,0,0.0,205.47
ORD0019100,2026-01-31,385.06,18.51,6.38,5.08,0,0.0,365.25
ORD0019101,2026-02-01,180.81,7.9,3.0,6.07,0,0.0,175.98
ORD0019102,2026-02-01,331.19,11.64,4.91,7.62,0,0.0,322.26
ORD0019103,2026-02-01,130.07,3.92,1.58,8.02,0,0.0,132.59
ORD0019104,2026-02-01,73.66,2.25,0.9,2.7,0,0.0,73.21
ORD0019105,2026-02-01,432.18,13.34,7.73,2.49,0,0.0,413.6
ORD0019106,2026-02-01,89.25,2.29,1.72,4.0,1,124.8,-35.56
ORD0019107,2026-02-01,151.96,3.17,2.31,4.6,0,0.0,151.08
ORD0019108,2026-02-01,436.1,15.91,7.33,2.95,0,0.0,415.81
ORD0019109,2026-02-01,411.02,14.36,4.63,3.7,0,0.0,395.73
ORD0019110,2026-02-01,318.44,13.14,4.62,9.94,0,0.0,310.62
ORD0019111,2026-02-01,189.29,6.05,2.76,5.98,0,0.0,186.46
ORD0019112,2026-02-01,45.03,2.09,0.52,4.99,0,0.0,47.41
ORD0019113,2026-02-01,404.91,17.0,4.16,4.85,0,0.0,388.6
ORD0019114,2026-02-01,68.54,2.69,1.15,4.47,0,0.0,69.17
ORD0019115,2026-02-01,234.48,8.07,3.21,0.06,0,0.0,223.26
ORD0019116,2026-02-01,492.01,12.11,6.79,1.34,0,0.0,474.45
ORD0019117,2026-02-01,315.42,6.8,6.16,7.09,1,159.58,149.97
ORD0019118,2026-02-01,35.78,1.47,0.42,8.5,0,0.0,42.39
ORD0019119,2026-02-01,23.5,0.54,0.42,4.88,0,0.0,27.42
ORD0019120,2026-02-01,390.46,9.08,7.41,9.35,0,0.0,383.32
ORD0019121,2026-02-01,216.38,6.27,3.76,1.42,0,0.0,207.77
ORD0019122,2026-02-01,167.04,7.94,2.24,0.04,0,0.0,156.9
ORD0019123,2026-02-01,266.88,10.84,3.65,5.52,0,0.0,257.91
ORD0019124,2026-02-01,182.3,7.49,2.07,1.85,0,0.0,174.59
ORD0019125,2026-02-01,381.55,16.34,3.99,2.67,0,0.0,363.89
ORD0019126,2026-02-01,347.44,15.18,4.45,4.69,0,0.0,332.5
ORD0019127,2026-02-01,161.04,8.03,2.14,1.95,0,0.0,152.82
ORD0019128,2026-02-01,471.27,10.62,5.56,1.11,0,0.0,456.2
ORD0019129,2026-02-01,488.46,11.34,8.74,0.42,0,0.0,468.8
ORD0019130,2026-02-01,293.94,14.44,4.57,4.76,0,0.0,279.69
ORD0019131,2026-02-01,150.05,5.12,1.74,9.15,0,0.0,152.34
ORD0019132,2026-02-01,279.13,13.12,2.95,7.18,1,118.34,151.9
ORD0019133,2026-02-01,373.0,13.51,7.37,5.96,0,0.0,358.08
ORD0019134,2026-02-01,403.06,16.45,6.54,0.94,0,0.0,381.01
ORD0019135,2026-02-01,426.77,15.37,4.3,6.13,1,42.97,370.26
ORD0019136,2026-02-01,387.9,18.67,4.92,6.26,0,0.0,370.57
ORD0019137,2026-02-01,398.77,9.33,6.62,0.75,0,0.0,383.57
ORD0019138,2026-02-01,196.14,4.43,3.66,7.06,0,0.0,195.11
ORD0019139,2026-02-01,191.9,8.92,3.66,5.16,0,0.0,184.48
ORD0019140,2026-02-01,266.82,6.75,4.37,9.93,0,0.0,265.63
ORD0019141,2026-02-01,426.69,20.11,4.45,1.42,0,0.0,403.55
ORD0019142,2026-02-01,247.21,4.96,2.7,1.15,0,0.0,240.7
ORD0019143,2026-02-01,293.38,14.35,3.43,6.7,1,5.0,277.3
ORD0019144,2026-02-01,176.81,4.28,2.35,6.11,0,0.0,176.29
ORD0019145,2026-02-01,102.51,2.56,1.91,2.71,0,0.0,100.75
ORD0019146,2026-02-01,449.83,11.82,8.49,5.68,0,0.0,435.2
ORD0019147,2026-02-01,141.98,6.26,1.93,9.84,0,0.0,143.63
ORD0019148,2026-02-01,273.59,8.48,3.58,1.72,1,133.24,130.01
ORD0019149,2026-02-01,489.35,16.35,7.23,6.13,0,0.0,471.9
ORD0019150,2026-02-01,265.12,8.06,3.41,1.1,0,0.0,254.75
ORD0019151,2026-02-01,220.22,6.92,4.26,7.92,0,0.0,216.96
ORD0019152,2026-02-01,158.58,5.1,2.24,5.16,0,0.0,156.4
ORD0019153,2026-02-01,159.78,6.87,3.01,1.53,0,0.0,151.43
ORD0019154,2026-02-01,418.78,15.5,4.28,3.02,0,0.0,402.02
ORD0019155,2026-02-01,243.68,10.64,3.06,8.05,0,0.0,238.03
ORD0019156,2026-02-01,149.1,5.54,2.42,4.26,1,127.76,17.64
ORD0019157,2026-02-01,395.83,8.56,7.13,9.53,0,0.0,389.67
ORD0019158,2026-02-01,324.55,14.92,4.4,5.04,0,0.0,310.27
ORD0019159,2026-02-01,287.03,7.56,3.96,5.31,0,0.0,280.82
ORD0019160,2026-02-01,164.59,4.6,2.85,1.73,0,0.0,158.87
ORD0019161,2026-02-01,35.45,1.15,0.42,8.86,0,0.0,42.74
ORD0019162,2026-02-01,256.54,11.41,2.67,7.51,0,0.0,249.97
ORD0019163,2026-02-01,330.86,9.49,3.78,1.18,0,0.0,318.77
ORD0019164,2026-02-01,169.91,3.56,2.94,1.66,0,0.0,165.07
ORD0019165,2026-02-01,273.61,12.23,4.7,5.23,0,0.0,261.91
ORD0019166,2026-02-01,368.26,13.32,4.19,7.79,0,0.0,358.54
ORD0019167,2026-02-01,125.75,3.15,1.47,7.42,0,0.0,128.55
ORD0019168,2026-02-01,170.71,7.74,3.22,0.76,0,0.0,160.51
ORD0019169,2026-02-01,415.54,19.32,7.33,6.9,0,0.0,395.79
ORD0019170,2026-02-01,214.72,7.37,3.09,9.72,0,0.0,213.98
ORD0019171,2026-02-01,382.34,17.38,5.9,6.04,0,0.0,365.1
ORD0019172,2026-02-01,408.96,12.8,7.82,5.53,0,0.0,393.87
ORD0019173,2026-02-01,60.1,2.8,0.75,6.29,0,0.0,62.84
ORD0019174,2026-02-01,343.55,10.14,4.34,5.45,0,0.0,334.52
ORD0019175,2026-02-01,181.25,8.82,2.98,2.22,0,0.0,171.67
ORD0019176,2026-02-01,422.03,17.87,5.89,5.59,0,0.0,403.86
ORD0019177,2026-02-01,106.27,4.65,1.41,7.33,0,0.0,107.54
ORD0019178,2026-02-01,444.41,21.78,7.83,5.88,0,0.0,420.68
ORD0019179,2026-02-01,76.06,3.16,0.76,4.76,0,0.0,76.9
ORD0019180,2026-02-01,421.02,10.74,6.05,6.88,0,0.0,411.11
ORD0019181,2026-02-01,151.03,7.02,1.95,8.59,1,71.94,78.71
ORD0019182,2026-02-01,48.68,1.81,0.95,0.04,0,0.0,45.96
ORD0019183,2026-02-01,127.83,5.94,1.92,8.83,0,0.0,128.8
ORD0019184,2026-02-01,137.34,3.82,2.46,5.23,0,0.0,136.29
ORD0019185,2026-02-01,208.4,5.28,3.67,4.02,0,0.0,203.47
ORD0019186,2026-02-01,198.77,4.08,3.67,7.05,0,0.0,198.07
ORD0019187,2026-02-01,163.82,6.02,1.83,9.93,0,0.0,165.9
ORD0019188,2026-02-01,458.16,10.29,8.84,2.94,0,0.0,441.97
ORD0019189,2026-02-01,370.42,14.23,5.3,7.97,0,0.0,358.86
ORD0019190,2026-02-01,149.67,4.92,1.78,9.03,0,0.0,152.0
ORD0019191,2026-02-01,166.47,8.12,2.43,2.05,0,0.0,157.97
ORD0019192,2026-02-01,404.88,10.25,7.28,8.72,0,0.0,396.07
ORD0019193,2026-02-01,22.14,0.74,0.35,9.3,0,0.0,30.35
ORD0019194,2026-02-01,376.78,18.46,6.11,6.01,0,0.0,358.22
ORD0019195,2026-02-01,263.93,11.91,3.41,1.97,0,0.0,250.58
ORD0019196,2026-02-01,436.79,12.34,8.12,0.91,0,0.0,417.24
ORD0019197,2026-02-01,485.24,23.43,7.67,6.02,0,0.0,460.16
ORD0019198,2026-02-01,54.49,2.43,0.82,1.99,0,0.0,53.23
ORD0019199,2026-02-01,198.39,4.27,3.59,1.94,0,0.0,192.47
ORD0019200,2026-02-01,186.32,4.35,2.81,4.99,0,0.0,184.15
ORD0019201,2026-02-01,425.32,18.6,5.74,3.86,0,0.0,404.84
ORD0019202,2026-02-01,343.0,15.87,6.74,2.67,0,0.0,323.06
ORD0019203,2026-02-01,439.64,20.67,5.53,7.11,0,0.0,420.55
ORD0019204,2026-02-01,169.19,6.85,2.07,4.4,0,0.0,164.67
ORD0019205,2026-02-01,87.37,3.3,1.47,5.26,0,0.0,87.86
ORD0019206,2026-02-01,346.12,13.29,4.85,1.39,0,0.0,329.37
ORD0019207,2026-02-01,141.36,4.4,1.61,8.86,0,0.0,144.21
ORD0019208,2026-02-01,422.57,20.86,4.96,0.49,0,0.0,397.24
ORD0019209,2026-02-01,374.84,15.65,5.79,8.07,0,0.0,361.47
ORD0019210,2026-02-01,218.97,6.02,4.06,1.41,0,0.0,210.3
ORD0019211,2026-02-01,108.95,4.9,2.18,6.69,0,0.0,108.56
ORD0019212,2026-02-01,181.93,5.14,3.25,0.43,0,0.0,173.97
ORD0019213,2026-02-01,288.15,13.9,3.46,0.17,0,0.0,270.96
ORD0019214,2026-02-01,244.58,9.69,4.1,1.9,0,0.0,232.69
ORD0019215,2026-02-01,303.15,9.07,3.63,5.95,0,0.0,296.4
ORD0019216,2026-02-01,472.79,16.28,5.48,0.3,1,190.37,260.96
ORD0019217,2026-02-01,467.98,15.38,5.47,2.9,0,0.0,450.03
ORD0019218,2026-02-01,294.57,12.85,3.42,9.36,1,84.78,202.88
ORD0019219,2026-02-01,153.82,4.95,1.64,5.72,0,0.0,152.95
ORD0019220,2026-02-01,83.3,3.62,1.16,3.82,0,0.0,82.34
ORD0019221,2026-02-01,44.49,1.59,0.58,0.54,0,0.0,42.86
ORD0019222,2026-02-01,102.94,4.94,1.97,0.46,1,132.11,-35.62
ORD0019223,2026-02-01,262.06,10.41,4.87,5.66,0,0.0,252.44
ORD0019224,2026-02-01,59.35,1.9,0.73,9.97,0,0.0,66.69
ORD0019225,2026-02-01,59.63,2.02,0.9,1.36,0,0.0,58.07
ORD0019226,2026-02-01,320.15,12.97,4.88,2.32,0,0.0,304.62
ORD0019227,2026-02-01,109.56,4.86,1.53,9.65,0,0.0,112.82
ORD0019228,2026-02-01,214.22,6.22,3.07,9.62,0,0.0,214.55
ORD0019229,2026-02-01,149.65,3.84,1.62,5.29,1,119.61,29.87
ORD0019230,2026-02-01,237.56,6.64,3.82,5.64,0,0.0,232.74
ORD0019231,2026-02-01,411.93,13.32,6.21,6.19,1,57.61,340.98
ORD0019232,2026-02-01,418.79,9.66,6.22,1.19,0,0.0,404.1
ORD0019233,2026-02-01,24.02,1.19,0.46,3.37,1,98.06,-72.32
ORD0019234,2026-02-01,146.92,4.44,2.72,0.07,0,0.0,139.83
ORD0019235,2026-02-01,319.21,15.84,4.42,2.89,0,0.0,301.84
ORD0019236,2026-02-01,257.06,10.96,3.9,4.61,0,0.0,246.81
ORD0019237,2026-02-01,482.7,11.62,6.68,0.41,0,0.0,464.81
ORD0019238,2026-02-01,197.61,5.21,3.08,3.23,0,0.0,192.55
ORD0019239,2026-02-01,317.85,10.82,6.02,2.62,1,166.02,137.61
ORD0019240,2026-02-01,225.16,9.28,3.51,8.86,0,0.0,221.23
ORD0019241,2026-02-01,283.65,10.88,5.52,0.86,0,0.0,268.11
ORD0019242,2026-02-01,77.08,2.94,1.42,3.04,0,0.0,75.76
ORD0019243,2026-02-01,257.25,10.61,3.34,8.69,0,0.0,251.99
ORD0019244,2026-02-01,186.71,5.79,2.79,5.2,1,77.7,105.63
ORD0019245,2026-02-01,119.7,4.62,1.72,2.64,0,0.0,116.0
ORD0019246,2026-02-01,226.07,10.86,2.49,7.0,0,0.0,219.72
ORD0019247,2026-02-01,376.48,7.62,4.85,4.59,0,0.0,368.6
ORD0019248,2026-02-01,499.34,20.57,7.25,0.17,0,0.0,471.69
ORD0019249,2026-02-01,430.68,12.6,7.9,5.45,0,0.0,415.63
ORD0019250,2026-02-01,487.15,22.78,9.36,0.64,0,0.0,455.65
ORD0019251,2026-02-01,161.13,7.57,2.26,1.15,0,0.0,152.45
ORD0019252,2026-02-01,353.92,7.21,3.78,7.24,1,73.57,276.6
ORD0019253,2026-02-01,399.87,19.67,7.54,7.14,0,0.0,379.8
ORD0019254,2026-02-01,136.48,2.76,2.19,3.9,0,0.0,135.43
ORD0019255,2026-02-01,322.74,10.97,6.03,2.28,0,0.0,308.02
ORD0019256,2026-02-01,89.47,2.22,0.98,0.29,0,0.0,86.56
ORD0019257,2026-02-01,474.68,17.66,8.63,7.36,0,0.0,455.75
ORD0019258,2026-02-01,474.96,16.15,4.85,6.97,0,0.0,460.93
ORD0019259,2026-02-01,95.06,2.99,1.79,7.63,0,0.0,97.91
ORD0019260,2026-02-01,352.78,16.61,6.93,1.08,1,43.07,287.25
ORD0019261,2026-02-01,488.5,16.82,8.04,0.51,0,0.0,464.15
ORD0019262,2026-02-01,55.18,1.39,0.84,2.03,0,0.0,54.98
ORD0019263,2026-02-02,128.3,4.77,2.28,5.78,0,0.0,127.03
ORD0019264,2026-02-02,487.12,24.17,7.61,4.52,0,0.0,459.86
ORD0019265,2026-02-02,300.84,8.98,4.45,8.01,0,0.0,295.42
ORD0019266,2026-02-02,328.52,13.35,6.02,7.94,0,0.0,317.09
ORD0019267,2026-02-02,139.49,5.17,2.32,5.98,0,0.0,137.98
ORD0019268,2026-02-02,191.37,4.8,2.73,0.02,0,0.0,183.86
ORD0019269,2026-02-02,72.7,2.73,0.84,9.95,0,0.0,79.08
ORD0019270,2026-02-02,378.86,12.07,7.43,9.11,0,0.0,368.47
ORD0019271,2026-02-02,189.81,4.57,2.34,4.76,0,0.0,187.66
ORD0019272,2026-02-02,313.22,9.12,5.46,8.71,0,0.0,307.35
ORD0019273,2026-02-02,391.17,7.86,3.99,3.49,0,0.0,382.81
ORD0019274,2026-02-02,310.0,15.34,5.52,1.92,0,0.0,291.06
ORD0019275,2026-02-02,99.66,2.06,1.7,3.46,0,0.0,99.36
ORD0019276,2026-02-02,80.29,2.71,1.32,7.97,0,0.0,84.23
ORD0019277,2026-02-02,233.29,4.88,2.87,0.43,0,0.0,225.97
ORD0019278,2026-02-02,227.81,7.54,4.32,9.05,0,0.0,225.0
ORD0019279,2026-02-02,178.92,7.24,2.42,8.95,0,0.0,178.21
ORD0019280,2026-02-02,47.61,1.79,0.61,1.07,0,0.0,46.28
ORD0019281,2026-02-02,107.66,3.85,1.23,3.89,0,0.0,106.47
ORD0019282,2026-02-02,276.98,6.64,4.3,7.93,0,0.0,273.97
ORD0019283,2026-02-02,473.9,16.44,8.44,9.7,0,0.0,458.72
ORD0019284,2026-02-02,128.47,3.25,1.52,8.16,0,0.0,131.86
ORD0019285,2026-02-02,37.84,1.36,0.56,1.59,0,0.0,37.51
ORD0019286,2026-02-02,99.5,2.93,1.88,3.06,0,0.0,97.75
ORD0019287,2026-02-02,304.87,10.41,5.26,3.63,0,0.0,292.83
ORD0019288,2026-02-02,107.7,2.72,1.34,2.7,0,0.0,106.34
ORD0019289,2026-02-02,89.52,2.54,1.26,4.93,0,0.0,90.65
ORD0019290,2026-02-02,424.46,16.06,4.71,5.7,0,0.0,409.39
ORD0019291,2026-02-02,299.36,8.08,3.21,6.3,0,0.0,294.37
ORD0019292,2026-02-02,470.94,16.58,8.04,1.29,0,0.0,447.61
ORD0019293,2026-02-02,383.49,18.07,4.25,1.13,0,0.0,362.3
ORD0019294,2026-02-02,169.34,3.39,2.8,7.42,0,0.0,170.57
ORD0019295,2026-02-02,297.53,12.3,5.58,9.63,0,0.0,289.28
ORD0019296,2026-02-02,179.73,6.87,1.96,4.8,0,0.0,175.7
ORD0019297,2026-02-02,29.22,1.43,0.36,8.09,0,0.0,35.52
ORD0019298,2026-02-02,229.21,11.31,2.39,1.07,1,114.78,101.8
ORD0019299,2026-02-02,485.22,21.57,7.88,2.18,0,0.0,457.95
ORD0019300,2026-02-02,402.81,18.38,5.11,9.28,0,0.0,388.6
ORD0019301,2026-02-02,23.77,0.89,0.38,8.54,0,0.0,31.04
ORD0019302,2026-02-02,190.4,6.15,3.35,4.48,0,0.0,185.38
ORD0019303,2026-02-02,349.83,14.4,4.78,9.85,1,71.28,269.22
ORD0019304,2026-02-02,345.7,8.6,4.0,8.08,0,0.0,341.18
ORD0019305,2026-02-02,136.8,5.58,1.47,4.75,1,90.91,43.59
ORD0019306,2026-02-02,213.28,8.0,3.39,2.2,0,0.0,204.09
ORD0019307,2026-02-02,373.01,9.5,3.97,3.98,0,0.0,363.52
ORD0019308,2026-02-02,476.42,14.18,8.06,5.59,0,0.0,459.77
ORD0019309,2026-02-02,175.37,4.53,1.86,1.73,0,0.0,170.71
ORD0019310,2026-02-02,65.3,1.61,0.84,2.14,0,0.0,64.99
ORD0019311,2026-02-02,322.03,10.24,5.8,4.16,0,0.0,310.15
ORD0019312,2026-02-02,220.55,10.48,3.97,2.64,0,0.0,208.74
ORD0019313,2026-02-02,294.94,7.61,3.79,3.59,0,0.0,287.13
ORD0019314,2026-02-02,160.97,3.72,2.39,9.13,0,0.0,163.99
ORD0019315,2026-02-02,305.3,14.94,4.92,6.65,0,0.0,292.09
ORD0019316,2026-02-02,94.29,3.18,1.48,6.53,0,0.0,96.16
ORD0019317,2026-02-02,48.15,1.4,0.91,8.05,0,0.0,53.89
ORD0019318,2026-02-02,433.22,16.77,6.63,5.5,0,0.0,415.32
ORD0019319,2026-02-02,34.5,1.62,0.56,4.98,1,172.19,-134.89
ORD0019320,2026-02-02,208.46,9.26,3.48,2.25,0,0.0,197.97
ORD0019321,2026-02-02,218.28,5.8,3.02,9.99,0,0.0,219.45
ORD0019322,2026-02-02,245.26,9.32,4.51,7.22,0,0.0,238.65
ORD0019323,2026-02-02,471.25,15.45,5.49,6.82,0,0.0,457.13
ORD0019324,2026-02-02,204.84,8.0,3.5,3.37,0,0.0,196.71
ORD0019325,2026-02-02,324.09,7.68,3.76,1.98,0,0.0,314.63
ORD0019326,2026-02-02,247.85,11.18,3.03,6.97,0,0.0,240.61
ORD0019327,2026-02-02,333.36,14.8,5.99,4.3,0,0.0,316.87
ORD0019328,2026-02-02,488.08,18.72,8.0,6.13,0,0.0,467.49
ORD0019329,2026-02-02,457.6,10.45,7.44,1.18,0,0.0,440.89
ORD0019330,2026-02-02,461.63,21.74,6.28,8.48,0,0.0,442.09
ORD0019331,2026-02-02,404.21,16.48,7.87,7.7,0,0.0,387.56
ORD0019332,2026-02-02,325.67,9.48,4.31,7.84,0,0.0,319.72
ORD0019333,2026-02-02,317.95,12.42,3.68,7.57,0,0.0,309.42
ORD0019334,2026-02-02,302.7,10.28,4.05,2.28,0,0.0,290.65
ORD0019335,2026-02-02,120.16,4.74,1.38,0.19,0,0.0,114.23
ORD0019336,2026-02-02,405.08,15.1,8.02,5.94,0,0.0,387.9
ORD0019337,2026-02-02,352.42,9.32,6.78,5.41,0,0.0,341.73
ORD0019338,2026-02-02,343.37,11.61,6.09,5.02,0,0.0,330.69
ORD0019339,2026-02-02,355.75,12.87,6.15,4.18,0,0.0,340.91
ORD0019340,2026-02-02,361.8,12.34,3.92,6.1,0,0.0,351.64
ORD0019341,2026-02-02,98.12,3.56,1.36,5.4,0,0.0,98.6
ORD0019342,2026-02-02,448.58,9.56,5.8,7.55,0,0.0,440.77
ORD0019343,2026-02-02,115.15,5.38,1.25,8.66,0,0.0,117.18
ORD0019344,2026-02-02,323.96,10.26,5.97,1.74,0,0.0,309.47
ORD0019345,2026-02-02,259.9,10.37,5.02,5.69,0,0.0,250.2
ORD0019346,2026-02-02,123.3,4.63,2.08,5.25,0,0.0,121.84
ORD0019347,2026-02-02,457.12,21.66,5.4,5.99,0,0.0,436.05
ORD0019348,2026-02-02,208.28,9.47,3.88,1.79,0,0.0,196.72
ORD0019349,2026-02-02,413.11,17.81,7.15,1.92,0,0.0,390.07
ORD0019350,2026-02-02,212.94,7.87,2.31,3.16,0,0.0,205.92
ORD0019351,2026-02-02,464.97,16.48,7.86,4.79,0,0.0,445.42
ORD0019352,2026-02-02,34.12,1.04,0.37,3.19,0,0.0,35.9
ORD0019353,2026-02-02,449.92,13.65,6.06,3.91,0,0.0,434.12
ORD0019354,2026-02-02,468.58,11.71,4.88,0.98,0,0.0,452.97
ORD0019355,2026-02-02,426.04,13.02,7.5,5.32,0,0.0,410.84
ORD0019356,2026-02-03,79.06,2.68,1.02,0.21,0,0.0,75.57
ORD0019357,2026-02-03,233.46,6.57,3.9,4.13,0,0.0,227.12
ORD0019358,2026-02-03,76.87,3.38,0.89,0.95,0,0.0,73.55
ORD0019359,2026-02-03,494.57,18.27,8.76,2.32,0,0.0,469.86
ORD0019360,2026-02-03,86.07,2.53,0.99,0.39,0,0.0,82.94
ORD0019361,2026-02-03,92.34,3.86,1.69,5.93,0,0.0,92.72
ORD0019362,2026-02-03,95.61,2.46,1.0,7.78,0,0.0,99.93
ORD0019363,2026-02-03,192.55,6.08,2.48,2.77,0,0.0,186.76
ORD0019364,2026-02-03,101.98,3.02,1.71,5.18,0,0.0,102.43
ORD0019365,2026-02-03,234.32,10.17,2.57,2.57,0,0.0,224.15
ORD0019366,2026-02-03,218.2,9.19,4.18,6.76,0,0.0,211.59
ORD0019367,2026-02-03,381.81,16.24,5.73,6.44,0,0.0,366.28
ORD0019368,2026-02-03,358.9,7.82,5.1,5.49,0,0.0,351.47
ORD0019369,2026-02-03,455.95,17.98,7.12,1.44,0,0.0,432.29
ORD0019370,2026-02-03,466.84,12.62,8.78,1.49,0,0.0,446.93
ORD0019371,2026-02-03,154.03,7.53,1.93,3.65,0,0.0,148.22
ORD0019372,2026-02-03,129.43,4.68,1.87,7.64,0,0.0,130.52
ORD0019373,2026-02-03,411.16,19.2,4.78,2.92,0,0.0,390.1
ORD0019374,2026-02-03,186.38,6.98,3.57,6.35,1,182.86,-0.68
ORD0019375,2026-02-03,417.89,12.27,8.31,9.64,0,0.0,406.95
ORD0019376,2026-02-03,488.05,22.95,6.62,9.28,0,0.0,467.76
ORD0019377,2026-02-03,231.81,7.94,3.86,3.25,0,0.0,223.26
ORD0019378,2026-02-03,439.05,8.85,7.49,3.53,0,0.0,426.24
ORD0019379,2026-02-03,214.56,6.75,2.9,9.75,0,0.0,214.66
ORD0019380,2026-02-03,261.65,12.69,4.98,5.69,0,0.0,249.67
ORD0019381,2026-02-03,399.05,8.34,5.98,5.88,1,199.92,190.69
ORD0019382,2026-02-03,426.48,10.61,7.86,4.48,1,133.69,278.8
ORD0019383,2026-02-03,23.74,0.57,0.36,1.02,0,0.0,23.83
ORD0019384,2026-02-03,50.81,1.95,0.87,0.26,0,0.0,48.25
ORD0019385,2026-02-03,360.64,15.93,4.91,5.65,0,0.0,345.45
ORD0019386,2026-02-03,209.97,4.25,3.37,3.52,0,0.0,205.87
ORD0019387,2026-02-03,323.8,14.51,6.28,5.4,0,0.0,308.41
ORD0019388,2026-02-03,192.81,4.68,3.09,9.25,0,0.0,194.29
ORD0019389,2026-02-03,459.25,14.24,6.0,9.28,1,131.01,317.28
ORD0019390,2026-02-03,287.2,12.12,4.89,2.38,1,43.41,229.16
ORD0019391,2026-02-03,236.79,11.35,4.17,9.25,0,0.0,230.52
ORD0019392,2026-02-03,446.83,21.86,8.39,0.26,0,0.0,416.84
ORD0019393,2026-02-03,55.99,1.52,0.9,6.95,0,0.0,60.52
ORD0019394,2026-02-03,350.46,17.42,4.59,2.46,0,0.0,330.91
ORD0019395,2026-02-03,136.88,6.07,2.18,2.13,1,46.75,84.01
ORD0019396,2026-02-03,117.24,4.08,1.57,4.34,0,0.0,115.93
ORD0019397,2026-02-03,242.31,9.43,3.63,1.84,0,0.0,231.09
ORD0019398,2026-02-03,424.95,16.43,5.27,8.07,0,0.0,411.32
ORD0019399,2026-02-03,222.55,10.39,2.98,2.11,0,0.0,211.29
ORD0019400,2026-02-03,39.2,1.25,0.7,9.92,0,0.0,47.17
ORD0019401,2026-02-03,252.45,11.47,3.92,7.24,0,0.0,244.3
ORD0019402,2026-02-03,203.58,8.88,3.32,5.6,0,0.0,196.98
ORD0019403,2026-02-03,308.94,7.55,5.26,1.79,0,0.0,297.92
ORD0019404,2026-02-03,241.02,8.29,3.19,7.86,0,0.0,237.4
ORD0019405,2026-02-03,191.63,8.62,2.37,5.9,0,0.0,186.54
ORD0019406,2026-02-03,463.28,22.74,5.33,2.25,0,0.0,437.46
ORD0019407,2026-02-03,322.75,7.26,3.76,1.21,0,0.0,312.94
ORD0019408,2026-02-03,357.71,17.62,4.37,9.89,0,0.0,345.61
ORD0019409,2026-02-03,137.82,6.37,1.72,5.77,0,0.0,135.5
ORD0019410,2026-02-03,257.86,10.44,4.52,5.97,1,52.89,195.98
ORD0019411,2026-02-03,140.59,4.38,1.79,3.16,0,0.0,137.58
ORD0019412,2026-02-03,284.06,13.27,5.42,2.62,0,0.0,267.99
ORD0019413,2026-02-03,71.32,2.01,0.99,3.44,0,0.0,71.76
ORD0019414,2026-02-03,471.6,10.97,7.36,1.65,0,0.0,454.92
ORD0019415,2026-02-03,85.13,1.72,1.08,7.0,0,0.0,89.33
ORD0019416,2026-02-03,171.15,5.51,2.58,7.99,0,0.0,171.05
ORD0019417,2026-02-03,87.95,3.35,0.92,5.18,0,0.0,88.86
ORD0019418,2026-02-03,163.47,4.35,1.83,9.77,0,0.0,167.06
ORD0019419,2026-02-03,64.46,1.39,0.9,5.66,1,49.09,18.74
ORD0019420,2026-02-03,456.86,9.53,7.48,2.84,0,0.0,442.69
